Feature,Importance
CustomerID_C18197,0
CustomerID_C18196,0
CustomerID_C18195,0
CustomerID_C18194,0
CustomerID_C18193,0
CustomerID_C18192,0
CustomerID_C18190,0
CustomerID_C18183,0
CustomerID_C1819,0
CustomerID_C18189,0
CustomerID_C18188,0
CustomerID_C18187,0
CustomerID_C18186,0
CustomerID_C18185,0
CustomerID_C18184,0
CustomerID_C18235,0
CustomerID_C18236,0
CustomerID_C18237,0
CustomerID_C18281,0
CustomerID_C18288,0
CustomerID_C18287,0
CustomerID_C18286,0
CustomerID_C18285,0
CustomerID_C18284,0
CustomerID_C18283,0
CustomerID_C18282,0
CustomerID_C18280,0
CustomerID_C1829,0
CustomerID_C1828,0
CustomerID_C18279,0
CustomerID_C18278,0
CustomerID_C18277,0
CustomerID_C18276,0
CustomerID_C18275,0
CustomerID_C18274,0
CustomerID_C18289,0
CustomerID_C18290,0
CustomerID_C18238,0
CustomerID_C1830,0
CustomerID_C18306,0
CustomerID_C18305,0
CustomerID_C18304,0
CustomerID_C18303,0
CustomerID_C18302,0
CustomerID_C18301,0
CustomerID_C18300,0
CustomerID_C18299,0
CustomerID_C18291,0
CustomerID_C18298,0
CustomerID_C18297,0
CustomerID_C18296,0
CustomerID_C18295,0
CustomerID_C18294,0
CustomerID_C18293,0
CustomerID_C18292,0
CustomerID_C18273,0
CustomerID_C18272,0
CustomerID_C18271,0
CustomerID_C18246,0
CustomerID_C18252,0
CustomerID_C18251,0
CustomerID_C18250,0
CustomerID_C1825,0
CustomerID_C18249,0
CustomerID_C18248,0
CustomerID_C18247,0
CustomerID_C18245,0
CustomerID_C18270,0
CustomerID_C18244,0
CustomerID_C18243,0
CustomerID_C18242,0
CustomerID_C18241,0
CustomerID_C18240,0
CustomerID_C1824,0
CustomerID_C18239,0
CustomerID_C18253,0
CustomerID_C18254,0
CustomerID_C18255,0
CustomerID_C18256,0
CustomerID_C1827,0
CustomerID_C18269,0
CustomerID_C18268,0
CustomerID_C18267,0
CustomerID_C18266,0
CustomerID_C18265,0
CustomerID_C18264,0
CustomerID_C18263,0
CustomerID_C18262,0
CustomerID_C18261,0
CustomerID_C18260,0
CustomerID_C1826,0
CustomerID_C18259,0
CustomerID_C18258,0
CustomerID_C18257,0
CustomerID_C18165,0
CustomerID_C18164,0
CustomerID_C18163,0
CustomerID_C18065,0
CustomerID_C18071,0
CustomerID_C18070,0
CustomerID_C1807,0
CustomerID_C18069,0
CustomerID_C18068,0
CustomerID_C18067,0
CustomerID_C18066,0
CustomerID_C18064,0
CustomerID_C18073,0
CustomerID_C18063,0
CustomerID_C18062,0
CustomerID_C18061,0
CustomerID_C18060,0
CustomerID_C1806,0
CustomerID_C18059,0
CustomerID_C18058,0
CustomerID_C18072,0
CustomerID_C18074,0
CustomerID_C18091,0
CustomerID_C18083,0
CustomerID_C1809,0
CustomerID_C18089,0
CustomerID_C18088,0
CustomerID_C18087,0
CustomerID_C18086,0
CustomerID_C18085,0
CustomerID_C18084,0
CustomerID_C18082,0
CustomerID_C18075,0
CustomerID_C18081,0
CustomerID_C18080,0
CustomerID_C1808,0
CustomerID_C18079,0
CustomerID_C18078,0
CustomerID_C18077,0
CustomerID_C18076,0
CustomerID_C18057,0
CustomerID_C18056,0
CustomerID_C18055,0
CustomerID_C1803,0
CustomerID_C18036,0
CustomerID_C18035,0
CustomerID_C18034,0
CustomerID_C18033,0
CustomerID_C18032,0
CustomerID_C18031,0
CustomerID_C18030,0
CustomerID_C18029,0
CustomerID_C18054,0
CustomerID_C18028,0
CustomerID_C18027,0
CustomerID_C18026,0
CustomerID_C18025,0
CustomerID_C18024,0
CustomerID_C18023,0
CustomerID_C18022,0
CustomerID_C18037,0
CustomerID_C18038,0
CustomerID_C18039,0
CustomerID_C1804,0
CustomerID_C18053,0
CustomerID_C18052,0
CustomerID_C18051,0
CustomerID_C18050,0
CustomerID_C1805,0
CustomerID_C18049,0
CustomerID_C18048,0
CustomerID_C18047,0
CustomerID_C18046,0
CustomerID_C18045,0
CustomerID_C18044,0
CustomerID_C18043,0
CustomerID_C18042,0
CustomerID_C18041,0
CustomerID_C18040,0
CustomerID_C18090,0
CustomerID_C18092,0
CustomerID_C18162,0
CustomerID_C18137,0
CustomerID_C18143,0
CustomerID_C18142,0
CustomerID_C18141,0
CustomerID_C18140,0
CustomerID_C1814,0
CustomerID_C18139,0
CustomerID_C18138,0
CustomerID_C18136,0
CustomerID_C18145,0
CustomerID_C18135,0
CustomerID_C18134,0
CustomerID_C18133,0
CustomerID_C18132,0
CustomerID_C18131,0
CustomerID_C18130,0
CustomerID_C1813,0
CustomerID_C18144,0
CustomerID_C18146,0
CustomerID_C18093,0
CustomerID_C18155,0
CustomerID_C18161,0
CustomerID_C18160,0
CustomerID_C1816,0
CustomerID_C18159,0
CustomerID_C18158,0
CustomerID_C18157,0
CustomerID_C18156,0
CustomerID_C18154,0
CustomerID_C18147,0
CustomerID_C18153,0
CustomerID_C18152,0
CustomerID_C18151,0
CustomerID_C18150,0
CustomerID_C1815,0
CustomerID_C18149,0
CustomerID_C18148,0
CustomerID_C18129,0
CustomerID_C18128,0
CustomerID_C18127,0
CustomerID_C18101,0
CustomerID_C18108,0
CustomerID_C18107,0
CustomerID_C18106,0
CustomerID_C18105,0
CustomerID_C18104,0
CustomerID_C18103,0
CustomerID_C18102,0
CustomerID_C18100,0
CustomerID_C18126,0
CustomerID_C1810,0
CustomerID_C18099,0
CustomerID_C18098,0
CustomerID_C18097,0
CustomerID_C18096,0
CustomerID_C18095,0
CustomerID_C18094,0
CustomerID_C18109,0
CustomerID_C1811,0
CustomerID_C18110,0
CustomerID_C18111,0
CustomerID_C18125,0
CustomerID_C18124,0
CustomerID_C18123,0
CustomerID_C18122,0
CustomerID_C18121,0
CustomerID_C18120,0
CustomerID_C1812,0
CustomerID_C18119,0
CustomerID_C18118,0
CustomerID_C18117,0
CustomerID_C18116,0
CustomerID_C18115,0
CustomerID_C18114,0
CustomerID_C18113,0
CustomerID_C18112,0
CustomerID_C17733,0
CustomerID_C17732,0
CustomerID_C17731,0
CustomerID_C17346,0
CustomerID_C17352,0
CustomerID_C17351,0
CustomerID_C17350,0
CustomerID_C1735,0
CustomerID_C17349,0
CustomerID_C17348,0
CustomerID_C17347,0
CustomerID_C17345,0
CustomerID_C17354,0
CustomerID_C17344,0
CustomerID_C17343,0
CustomerID_C17342,0
CustomerID_C17341,0
CustomerID_C17340,0
CustomerID_C1734,0
CustomerID_C17339,0
CustomerID_C17353,0
CustomerID_C17355,0
CustomerID_C17337,0
CustomerID_C17364,0
CustomerID_C17370,0
CustomerID_C1737,0
CustomerID_C17369,0
CustomerID_C17368,0
CustomerID_C17367,0
CustomerID_C17366,0
CustomerID_C17365,0
CustomerID_C17363,0
CustomerID_C17356,0
CustomerID_C17362,0
CustomerID_C17361,0
CustomerID_C17360,0
CustomerID_C1736,0
CustomerID_C17359,0
CustomerID_C17358,0
CustomerID_C17357,0
CustomerID_C17338,0
CustomerID_C17336,0
CustomerID_C17730,0
CustomerID_C1731,0
CustomerID_C17316,0
CustomerID_C17315,0
CustomerID_C17314,0
CustomerID_C17313,0
CustomerID_C17312,0
CustomerID_C17311,0
CustomerID_C17310,0
CustomerID_C17309,0
CustomerID_C17318,0
CustomerID_C17308,0
CustomerID_C17307,0
CustomerID_C17306,0
CustomerID_C17305,0
CustomerID_C17304,0
CustomerID_C17303,0
CustomerID_C17302,0
CustomerID_C17317,0
CustomerID_C17319,0
CustomerID_C17335,0
CustomerID_C17328,0
CustomerID_C17334,0
CustomerID_C17333,0
CustomerID_C17332,0
CustomerID_C17331,0
CustomerID_C17330,0
CustomerID_C1733,0
CustomerID_C17329,0
CustomerID_C17327,0
CustomerID_C1732,0
CustomerID_C17326,0
CustomerID_C17325,0
CustomerID_C17324,0
CustomerID_C17323,0
CustomerID_C17322,0
CustomerID_C17321,0
CustomerID_C17320,0
CustomerID_C17371,0
CustomerID_C17372,0
CustomerID_C17373,0
CustomerID_C17418,0
CustomerID_C17424,0
CustomerID_C17423,0
CustomerID_C17422,0
CustomerID_C17421,0
CustomerID_C17420,0
CustomerID_C1742,0
CustomerID_C17419,0
CustomerID_C17417,0
CustomerID_C17426,0
CustomerID_C17416,0
CustomerID_C17415,0
CustomerID_C17414,0
CustomerID_C17413,0
CustomerID_C17412,0
CustomerID_C17411,0
CustomerID_C17410,0
CustomerID_C17425,0
CustomerID_C17427,0
CustomerID_C17374,0
CustomerID_C17436,0
CustomerID_C17442,0
CustomerID_C17441,0
CustomerID_C17440,0
CustomerID_C1744,0
CustomerID_C17439,0
CustomerID_C17438,0
CustomerID_C17437,0
CustomerID_C17435,0
CustomerID_C17428,0
CustomerID_C17434,0
CustomerID_C17433,0
CustomerID_C17432,0
CustomerID_C17431,0
CustomerID_C17430,0
CustomerID_C1743,0
CustomerID_C17429,0
CustomerID_C1741,0
CustomerID_C17409,0
CustomerID_C17408,0
CustomerID_C17382,0
CustomerID_C17389,0
CustomerID_C17388,0
CustomerID_C17387,0
CustomerID_C17386,0
CustomerID_C17385,0
CustomerID_C17384,0
CustomerID_C17383,0
CustomerID_C17381,0
CustomerID_C17407,0
CustomerID_C17380,0
CustomerID_C1738,0
CustomerID_C17379,0
CustomerID_C17378,0
CustomerID_C17377,0
CustomerID_C17376,0
CustomerID_C17375,0
CustomerID_C1739,0
CustomerID_C17390,0
CustomerID_C17391,0
CustomerID_C17392,0
CustomerID_C17406,0
CustomerID_C17405,0
CustomerID_C17404,0
CustomerID_C17403,0
CustomerID_C17402,0
CustomerID_C17401,0
CustomerID_C17400,0
CustomerID_C1740,0
CustomerID_C17399,0
CustomerID_C17398,0
CustomerID_C17397,0
CustomerID_C17396,0
CustomerID_C17395,0
CustomerID_C17394,0
CustomerID_C17393,0
CustomerID_C17301,0
CustomerID_C17300,0
CustomerID_C1730,0
CustomerID_C17201,0
CustomerID_C17208,0
CustomerID_C17207,0
CustomerID_C17206,0
CustomerID_C17205,0
CustomerID_C17204,0
CustomerID_C17203,0
CustomerID_C17202,0
CustomerID_C17200,0
CustomerID_C1721,0
CustomerID_C1720,0
CustomerID_C17199,0
CustomerID_C17198,0
CustomerID_C17197,0
CustomerID_C17196,0
CustomerID_C17195,0
CustomerID_C17194,0
CustomerID_C17209,0
CustomerID_C17210,0
CustomerID_C17228,0
CustomerID_C1722,0
CustomerID_C17226,0
CustomerID_C17225,0
CustomerID_C17224,0
CustomerID_C17223,0
CustomerID_C17222,0
CustomerID_C17221,0
CustomerID_C17220,0
CustomerID_C17219,0
CustomerID_C17211,0
CustomerID_C17218,0
CustomerID_C17217,0
CustomerID_C17216,0
CustomerID_C17215,0
CustomerID_C17214,0
CustomerID_C17213,0
CustomerID_C17212,0
CustomerID_C17193,0
CustomerID_C17192,0
CustomerID_C17191,0
CustomerID_C17166,0
CustomerID_C17172,0
CustomerID_C17171,0
CustomerID_C17170,0
CustomerID_C1717,0
CustomerID_C17169,0
CustomerID_C17168,0
CustomerID_C17167,0
CustomerID_C17165,0
CustomerID_C17190,0
CustomerID_C17164,0
CustomerID_C17163,0
CustomerID_C17162,0
CustomerID_C17161,0
CustomerID_C17160,0
CustomerID_C1716,0
CustomerID_C17159,0
CustomerID_C17173,0
CustomerID_C17174,0
CustomerID_C17175,0
CustomerID_C17176,0
CustomerID_C1719,0
CustomerID_C17189,0
CustomerID_C17188,0
CustomerID_C17187,0
CustomerID_C17186,0
CustomerID_C17185,0
CustomerID_C17184,0
CustomerID_C17183,0
CustomerID_C17182,0
CustomerID_C17181,0
CustomerID_C17180,0
CustomerID_C1718,0
CustomerID_C17179,0
CustomerID_C17178,0
CustomerID_C17177,0
CustomerID_C17227,0
CustomerID_C17229,0
CustomerID_C17299,0
CustomerID_C17273,0
CustomerID_C1728,0
CustomerID_C17279,0
CustomerID_C17278,0
CustomerID_C17277,0
CustomerID_C17276,0
CustomerID_C17275,0
CustomerID_C17274,0
CustomerID_C17272,0
CustomerID_C17281,0
CustomerID_C17271,0
CustomerID_C17270,0
CustomerID_C1727,0
CustomerID_C17269,0
CustomerID_C17268,0
CustomerID_C17267,0
CustomerID_C17266,0
CustomerID_C17280,0
CustomerID_C17282,0
CustomerID_C1723,0
CustomerID_C17291,0
CustomerID_C17298,0
CustomerID_C17297,0
CustomerID_C17296,0
CustomerID_C17295,0
CustomerID_C17294,0
CustomerID_C17293,0
CustomerID_C17292,0
CustomerID_C17290,0
CustomerID_C17283,0
CustomerID_C1729,0
CustomerID_C17289,0
CustomerID_C17288,0
CustomerID_C17287,0
CustomerID_C17286,0
CustomerID_C17285,0
CustomerID_C17284,0
CustomerID_C17265,0
CustomerID_C17264,0
CustomerID_C17263,0
CustomerID_C17238,0
CustomerID_C17244,0
CustomerID_C17243,0
CustomerID_C17242,0
CustomerID_C17241,0
CustomerID_C17240,0
CustomerID_C1724,0
CustomerID_C17239,0
CustomerID_C17237,0
CustomerID_C17262,0
CustomerID_C17236,0
CustomerID_C17235,0
CustomerID_C17234,0
CustomerID_C17233,0
CustomerID_C17232,0
CustomerID_C17231,0
CustomerID_C17230,0
CustomerID_C17245,0
CustomerID_C17246,0
CustomerID_C17247,0
CustomerID_C17248,0
CustomerID_C17261,0
CustomerID_C17260,0
CustomerID_C1726,0
CustomerID_C17259,0
CustomerID_C17258,0
CustomerID_C17257,0
CustomerID_C17256,0
CustomerID_C17255,0
CustomerID_C17254,0
CustomerID_C17253,0
CustomerID_C17252,0
CustomerID_C17251,0
CustomerID_C17250,0
CustomerID_C1725,0
CustomerID_C17249,0
CustomerID_C17443,0
CustomerID_C17444,0
CustomerID_C17445,0
CustomerID_C17633,0
CustomerID_C1764,0
CustomerID_C17639,0
CustomerID_C17638,0
CustomerID_C17637,0
CustomerID_C17636,0
CustomerID_C17635,0
CustomerID_C17634,0
CustomerID_C17632,0
CustomerID_C17641,0
CustomerID_C17631,0
CustomerID_C17630,0
CustomerID_C1763,0
CustomerID_C17629,0
CustomerID_C17628,0
CustomerID_C17627,0
CustomerID_C17626,0
CustomerID_C17640,0
CustomerID_C17642,0
CustomerID_C1766,0
CustomerID_C17651,0
CustomerID_C17658,0
CustomerID_C17657,0
CustomerID_C17656,0
CustomerID_C17655,0
CustomerID_C17654,0
CustomerID_C17653,0
CustomerID_C17652,0
CustomerID_C17650,0
CustomerID_C17643,0
CustomerID_C1765,0
CustomerID_C17649,0
CustomerID_C17648,0
CustomerID_C17647,0
CustomerID_C17646,0
CustomerID_C17645,0
CustomerID_C17644,0
CustomerID_C17625,0
CustomerID_C17624,0
CustomerID_C17623,0
CustomerID_C17598,0
CustomerID_C17604,0
CustomerID_C17603,0
CustomerID_C17602,0
CustomerID_C17601,0
CustomerID_C17600,0
CustomerID_C1760,0
CustomerID_C17599,0
CustomerID_C17597,0
CustomerID_C17622,0
CustomerID_C17596,0
CustomerID_C17595,0
CustomerID_C17594,0
CustomerID_C17593,0
CustomerID_C17592,0
CustomerID_C17591,0
CustomerID_C17590,0
CustomerID_C17605,0
CustomerID_C17606,0
CustomerID_C17607,0
CustomerID_C17608,0
CustomerID_C17621,0
CustomerID_C17620,0
CustomerID_C1762,0
CustomerID_C17619,0
CustomerID_C17618,0
CustomerID_C17617,0
CustomerID_C17616,0
CustomerID_C17615,0
CustomerID_C17614,0
CustomerID_C17613,0
CustomerID_C17612,0
CustomerID_C17611,0
CustomerID_C17610,0
CustomerID_C1761,0
CustomerID_C17609,0
CustomerID_C17659,0
CustomerID_C17660,0
CustomerID_C17589,0
CustomerID_C17705,0
CustomerID_C17711,0
CustomerID_C17710,0
CustomerID_C1771,0
CustomerID_C17709,0
CustomerID_C17708,0
CustomerID_C17707,0
CustomerID_C17706,0
CustomerID_C17704,0
CustomerID_C17713,0
CustomerID_C17703,0
CustomerID_C17702,0
CustomerID_C17701,0
CustomerID_C17700,0
CustomerID_C1770,0
CustomerID_C17699,0
CustomerID_C17698,0
CustomerID_C17712,0
CustomerID_C17714,0
CustomerID_C17661,0
CustomerID_C17723,0
CustomerID_C1773,0
CustomerID_C17729,0
CustomerID_C17728,0
CustomerID_C17727,0
CustomerID_C17726,0
CustomerID_C17725,0
CustomerID_C17724,0
CustomerID_C17722,0
CustomerID_C17715,0
CustomerID_C17721,0
CustomerID_C17720,0
CustomerID_C1772,0
CustomerID_C17719,0
CustomerID_C17718,0
CustomerID_C17717,0
CustomerID_C17716,0
CustomerID_C17697,0
CustomerID_C17696,0
CustomerID_C17695,0
CustomerID_C1767,0
CustomerID_C17676,0
CustomerID_C17675,0
CustomerID_C17674,0
CustomerID_C17673,0
CustomerID_C17672,0
CustomerID_C17671,0
CustomerID_C17670,0
CustomerID_C17669,0
CustomerID_C17694,0
CustomerID_C17668,0
CustomerID_C17667,0
CustomerID_C17666,0
CustomerID_C17665,0
CustomerID_C17664,0
CustomerID_C17663,0
CustomerID_C17662,0
CustomerID_C17677,0
CustomerID_C17678,0
CustomerID_C17679,0
CustomerID_C1768,0
CustomerID_C17693,0
CustomerID_C17692,0
CustomerID_C17691,0
CustomerID_C17690,0
CustomerID_C1769,0
CustomerID_C17689,0
CustomerID_C17688,0
CustomerID_C17687,0
CustomerID_C17686,0
CustomerID_C17685,0
CustomerID_C17684,0
CustomerID_C17683,0
CustomerID_C17682,0
CustomerID_C17681,0
CustomerID_C17680,0
CustomerID_C1759,0
CustomerID_C17588,0
CustomerID_C17446,0
CustomerID_C1749,0
CustomerID_C17496,0
CustomerID_C17495,0
CustomerID_C17494,0
CustomerID_C17493,0
CustomerID_C17492,0
CustomerID_C17491,0
CustomerID_C17490,0
CustomerID_C17489,0
CustomerID_C17498,0
CustomerID_C17488,0
CustomerID_C17487,0
CustomerID_C17486,0
CustomerID_C17485,0
CustomerID_C17484,0
CustomerID_C17483,0
CustomerID_C17482,0
CustomerID_C17497,0
CustomerID_C17499,0
CustomerID_C17516,0
CustomerID_C17508,0
CustomerID_C17514,0
CustomerID_C17513,0
CustomerID_C17512,0
CustomerID_C17511,0
CustomerID_C17510,0
CustomerID_C1751,0
CustomerID_C17509,0
CustomerID_C17507,0
CustomerID_C1750,0
CustomerID_C17506,0
CustomerID_C17505,0
CustomerID_C17504,0
CustomerID_C17503,0
CustomerID_C17502,0
CustomerID_C17501,0
CustomerID_C17500,0
CustomerID_C17481,0
CustomerID_C17480,0
CustomerID_C1748,0
CustomerID_C17454,0
CustomerID_C17460,0
CustomerID_C1746,0
CustomerID_C17459,0
CustomerID_C17458,0
CustomerID_C17457,0
CustomerID_C17456,0
CustomerID_C17455,0
CustomerID_C17453,0
CustomerID_C17479,0
CustomerID_C17452,0
CustomerID_C17451,0
CustomerID_C17450,0
CustomerID_C1745,0
CustomerID_C17449,0
CustomerID_C17448,0
CustomerID_C17447,0
CustomerID_C17461,0
CustomerID_C17462,0
CustomerID_C17463,0
CustomerID_C17464,0
CustomerID_C17478,0
CustomerID_C17477,0
CustomerID_C17476,0
CustomerID_C17475,0
CustomerID_C17474,0
CustomerID_C17473,0
CustomerID_C17472,0
CustomerID_C17471,0
CustomerID_C17470,0
CustomerID_C1747,0
CustomerID_C17469,0
CustomerID_C17468,0
CustomerID_C17467,0
CustomerID_C17466,0
CustomerID_C17465,0
CustomerID_C17515,0
CustomerID_C17517,0
CustomerID_C17587,0
CustomerID_C17561,0
CustomerID_C17568,0
CustomerID_C17567,0
CustomerID_C17566,0
CustomerID_C17565,0
CustomerID_C17564,0
CustomerID_C17563,0
CustomerID_C17562,0
CustomerID_C17560,0
CustomerID_C1757,0
CustomerID_C1756,0
CustomerID_C17559,0
CustomerID_C17558,0
CustomerID_C17557,0
CustomerID_C17556,0
CustomerID_C17555,0
CustomerID_C17554,0
CustomerID_C17569,0
CustomerID_C17570,0
CustomerID_C17518,0
CustomerID_C1758,0
CustomerID_C17586,0
CustomerID_C17585,0
CustomerID_C17584,0
CustomerID_C17583,0
CustomerID_C17582,0
CustomerID_C17581,0
CustomerID_C17580,0
CustomerID_C17579,0
CustomerID_C17571,0
CustomerID_C17578,0
CustomerID_C17577,0
CustomerID_C17576,0
CustomerID_C17575,0
CustomerID_C17574,0
CustomerID_C17573,0
CustomerID_C17572,0
CustomerID_C17553,0
CustomerID_C17552,0
CustomerID_C17551,0
CustomerID_C17526,0
CustomerID_C17532,0
CustomerID_C17531,0
CustomerID_C17530,0
CustomerID_C1753,0
CustomerID_C17529,0
CustomerID_C17528,0
CustomerID_C17527,0
CustomerID_C17525,0
CustomerID_C17550,0
CustomerID_C17524,0
CustomerID_C17523,0
CustomerID_C17522,0
CustomerID_C17521,0
CustomerID_C17520,0
CustomerID_C1752,0
CustomerID_C17519,0
CustomerID_C17533,0
CustomerID_C17534,0
CustomerID_C17535,0
CustomerID_C17536,0
CustomerID_C1755,0
CustomerID_C17549,0
CustomerID_C17548,0
CustomerID_C17547,0
CustomerID_C17546,0
CustomerID_C17545,0
CustomerID_C17544,0
CustomerID_C17543,0
CustomerID_C17542,0
CustomerID_C17541,0
CustomerID_C17540,0
CustomerID_C1754,0
CustomerID_C17539,0
CustomerID_C17538,0
CustomerID_C17537,0
CustomerID_C16005,0
CustomerID_C16003,0
CustomerID_C13700,0
CustomerID_C14465,0
CustomerID_C14471,0
CustomerID_C14470,0
CustomerID_C1447,0
CustomerID_C14469,0
CustomerID_C14468,0
CustomerID_C14467,0
CustomerID_C14466,0
CustomerID_C14464,0
CustomerID_C14473,0
CustomerID_C14463,0
CustomerID_C14462,0
CustomerID_C14461,0
CustomerID_C14460,0
CustomerID_C1446,0
CustomerID_C14459,0
CustomerID_C14458,0
CustomerID_C14472,0
CustomerID_C14474,0
CustomerID_C14456,0
CustomerID_C14483,0
CustomerID_C1449,0
CustomerID_C14489,0
CustomerID_C14488,0
CustomerID_C14487,0
CustomerID_C14486,0
CustomerID_C14485,0
CustomerID_C14484,0
CustomerID_C14482,0
CustomerID_C14475,0
CustomerID_C14481,0
CustomerID_C14480,0
CustomerID_C1448,0
CustomerID_C14479,0
CustomerID_C14478,0
CustomerID_C14477,0
CustomerID_C14476,0
CustomerID_C14457,0
CustomerID_C14455,0
CustomerID_C14563,0
CustomerID_C14429,0
CustomerID_C14435,0
CustomerID_C14434,0
CustomerID_C14433,0
CustomerID_C14432,0
CustomerID_C14431,0
CustomerID_C14430,0
CustomerID_C1443,0
CustomerID_C14428,0
CustomerID_C14437,0
CustomerID_C14427,0
CustomerID_C14426,0
CustomerID_C14425,0
CustomerID_C14424,0
CustomerID_C14423,0
CustomerID_C14422,0
CustomerID_C14421,0
CustomerID_C14436,0
CustomerID_C14438,0
CustomerID_C14454,0
CustomerID_C14447,0
CustomerID_C14453,0
CustomerID_C14452,0
CustomerID_C14451,0
CustomerID_C14450,0
CustomerID_C1445,0
CustomerID_C14449,0
CustomerID_C14448,0
CustomerID_C14446,0
CustomerID_C14439,0
CustomerID_C14445,0
CustomerID_C14444,0
CustomerID_C14443,0
CustomerID_C14442,0
CustomerID_C14441,0
CustomerID_C14440,0
CustomerID_C1444,0
CustomerID_C14490,0
CustomerID_C14491,0
CustomerID_C14492,0
CustomerID_C14537,0
CustomerID_C14543,0
CustomerID_C14542,0
CustomerID_C14541,0
CustomerID_C14540,0
CustomerID_C1454,0
CustomerID_C14539,0
CustomerID_C14538,0
CustomerID_C14536,0
CustomerID_C14545,0
CustomerID_C14535,0
CustomerID_C14534,0
CustomerID_C14533,0
CustomerID_C14532,0
CustomerID_C14531,0
CustomerID_C14530,0
CustomerID_C1453,0
CustomerID_C14544,0
CustomerID_C14546,0
CustomerID_C14493,0
CustomerID_C14555,0
CustomerID_C14561,0
CustomerID_C14560,0
CustomerID_C1456,0
CustomerID_C14559,0
CustomerID_C14558,0
CustomerID_C14557,0
CustomerID_C14556,0
CustomerID_C14554,0
CustomerID_C14547,0
CustomerID_C14553,0
CustomerID_C14552,0
CustomerID_C14551,0
CustomerID_C14550,0
CustomerID_C1455,0
CustomerID_C14549,0
CustomerID_C14548,0
CustomerID_C14529,0
CustomerID_C14528,0
CustomerID_C14527,0
CustomerID_C14501,0
CustomerID_C14508,0
CustomerID_C14507,0
CustomerID_C14506,0
CustomerID_C14505,0
CustomerID_C14504,0
CustomerID_C14503,0
CustomerID_C14502,0
CustomerID_C14500,0
CustomerID_C14526,0
CustomerID_C1450,0
CustomerID_C14499,0
CustomerID_C14498,0
CustomerID_C14497,0
CustomerID_C14496,0
CustomerID_C14495,0
CustomerID_C14494,0
CustomerID_C14509,0
CustomerID_C1451,0
CustomerID_C14510,0
CustomerID_C14511,0
CustomerID_C14525,0
CustomerID_C14524,0
CustomerID_C14523,0
CustomerID_C14522,0
CustomerID_C14521,0
CustomerID_C14520,0
CustomerID_C1452,0
CustomerID_C14519,0
CustomerID_C14518,0
CustomerID_C14517,0
CustomerID_C14516,0
CustomerID_C14515,0
CustomerID_C14514,0
CustomerID_C14513,0
CustomerID_C14512,0
CustomerID_C14420,0
CustomerID_C1442,0
CustomerID_C14419,0
CustomerID_C14320,0
CustomerID_C14327,0
CustomerID_C14326,0
CustomerID_C14325,0
CustomerID_C14324,0
CustomerID_C14323,0
CustomerID_C14322,0
CustomerID_C14321,0
CustomerID_C1432,0
CustomerID_C14329,0
CustomerID_C14319,0
CustomerID_C14318,0
CustomerID_C14317,0
CustomerID_C14316,0
CustomerID_C14315,0
CustomerID_C14314,0
CustomerID_C14313,0
CustomerID_C14328,0
CustomerID_C1433,0
CustomerID_C14347,0
CustomerID_C14339,0
CustomerID_C14345,0
CustomerID_C14344,0
CustomerID_C14343,0
CustomerID_C14342,0
CustomerID_C14341,0
CustomerID_C14340,0
CustomerID_C1434,0
CustomerID_C14338,0
CustomerID_C14330,0
CustomerID_C14337,0
CustomerID_C14336,0
CustomerID_C14335,0
CustomerID_C14334,0
CustomerID_C14333,0
CustomerID_C14332,0
CustomerID_C14331,0
CustomerID_C14312,0
CustomerID_C14311,0
CustomerID_C14310,0
CustomerID_C14285,0
CustomerID_C14291,0
CustomerID_C14290,0
CustomerID_C1429,0
CustomerID_C14289,0
CustomerID_C14288,0
CustomerID_C14287,0
CustomerID_C14286,0
CustomerID_C14284,0
CustomerID_C1431,0
CustomerID_C14283,0
CustomerID_C14282,0
CustomerID_C14281,0
CustomerID_C14280,0
CustomerID_C1428,0
CustomerID_C14279,0
CustomerID_C14278,0
CustomerID_C14292,0
CustomerID_C14293,0
CustomerID_C14294,0
CustomerID_C14295,0
CustomerID_C14309,0
CustomerID_C14308,0
CustomerID_C14307,0
CustomerID_C14306,0
CustomerID_C14305,0
CustomerID_C14304,0
CustomerID_C14303,0
CustomerID_C14302,0
CustomerID_C14301,0
CustomerID_C14300,0
CustomerID_C1430,0
CustomerID_C14299,0
CustomerID_C14298,0
CustomerID_C14297,0
CustomerID_C14296,0
CustomerID_C14346,0
CustomerID_C14348,0
CustomerID_C14418,0
CustomerID_C14392,0
CustomerID_C14399,0
CustomerID_C14398,0
CustomerID_C14397,0
CustomerID_C14396,0
CustomerID_C14395,0
CustomerID_C14394,0
CustomerID_C14393,0
CustomerID_C14391,0
CustomerID_C14400,0
CustomerID_C14390,0
CustomerID_C1439,0
CustomerID_C14389,0
CustomerID_C14388,0
CustomerID_C14387,0
CustomerID_C14386,0
CustomerID_C14385,0
CustomerID_C1440,0
CustomerID_C14401,0
CustomerID_C14349,0
CustomerID_C14410,0
CustomerID_C14417,0
CustomerID_C14416,0
CustomerID_C14415,0
CustomerID_C14414,0
CustomerID_C14413,0
CustomerID_C14412,0
CustomerID_C14411,0
CustomerID_C1441,0
CustomerID_C14402,0
CustomerID_C14409,0
CustomerID_C14408,0
CustomerID_C14407,0
CustomerID_C14406,0
CustomerID_C14405,0
CustomerID_C14404,0
CustomerID_C14403,0
CustomerID_C14384,0
CustomerID_C14383,0
CustomerID_C14382,0
